t,media_I_N,ic_low,ic_high,edo_i
53.0,0.0089045,0.008520534109142018,0.00928846589085798,0.008468297763054322
53.2,0.008627999999999999,0.008254066551031652,0.009001933448968345,0.008226511710001477
53.400000000000006,0.008394000000000002,0.008028912583604173,0.008759087416395831,0.007991556604980755
53.6,0.008136499999999998,0.007780859852289777,0.00849214014771022,0.00776324362039964
53.800000000000004,0.007901000000000002,0.007557075370702321,0.008244924629297682,0.0075413889065132165
54.0,0.007690000000000002,0.007354720758581905,0.0080252792414181,0.007325813474883361
54.2,0.007445000000000007,0.007116111832628806,0.0077738881673712085,0.0071163430838330505
54.400000000000006,0.007235,0.006912389485407968,0.007557610514592032,0.0069128081257683275
54.6,0.0070145,0.0067009084086706566,0.007328091591329343,0.006715043516240034
54.800000000000004,0.006815500000000001,0.006508904093832903,0.0071220959061671,0.006522888584617689
55.0,0.006628500000000001,0.006328129541229334,0.0069288704587706675,0.006336186966247903
55.2,0.006447499999999996,0.006157436975991823,0.006737563024008169,0.006154786495969439
55.400000000000006,0.006250000000000001,0.0059661092833708535,0.006533890716629149,0.005978539102857439
55.6,0.006064500000000007,0.005784190843178035,0.00634480915682198,0.00580730070606896
55.800000000000004,0.005903500000000001,0.005631399376409458,0.006175600623590544,0.005640931115509297
56.0,0.005740500000000001,0.005473569880198135,0.006007430119801867,0.00547929395223531
56.2,0.005563499999999999,0.00530381271212213,0.005823187287877868,0.005322256535275693
56.400000000000006,0.0054155,0.005158217007199065,0.0056727829928009356,0.005169689792192385
56.6,0.005270499999999999,0.005022102073575325,0.005518897926424673,0.005021468167648287
56.800000000000004,0.005121000000000001,0.004880712137521389,0.005361287862478614,0.0048774695329542326
57.0,0.004963000000000004,0.004728004653208884,0.005197995346791124,0.004737575098068694
57.2,0.004833499999999999,0.004606017250869924,0.005060982749130074,0.004601669325888936
57.400000000000006,0.004719000000000001,0.004496994404673134,0.004941005595326868,0.004469639848672642
57.6,0.004585499999999999,0.004371475962967397,0.004799524037032601,0.004341377386428733
57.800000000000004,0.0044635,0.004253341992329012,0.004673658007670987,0.0042167756671162996
58.0,0.004334000000000001,0.004131599101988872,0.00453640089801113,0.0040957313484905385
58.2,0.004219999999999999,0.004023658397343934,0.004416341602656064,0.00397814394143445
58.400000000000006,0.004091499999999997,0.0039008553262072166,0.0042821446737927775,0.003863915734615282
58.6,0.003948,0.0037628400762665867,0.0041331599237334135,0.003752951720304459
58.800000000000004,0.0038485000000000012,0.0036682436735399012,0.004028756326460101,0.003645159521199924
59.0,0.0037395000000000006,0.0035650338075674105,0.00391396619243259,0.003540449318089766
59.2,0.003613000000000001,0.003443658093832362,0.0037823419061676403,0.0034387337834815073
59.400000000000006,0.003523,0.0033563660806504715,0.0036896339193495287,0.0033399280304602062
59.6,0.0034110000000000017,0.0032508841800064914,0.003571115819993512,0.0032439495305349574
59.800000000000004,0.0033120000000000007,0.0031565043886018925,0.003467495611398109,0.0031507180551864455
60.0,0.003218999999999998,0.0030659564594890144,0.0033720435405109814,0.0030601556140914922
60.2,0.0031215000000000006,0.002972293578050853,0.0032707064219491483,0.0029721863945046303
60.400000000000006,0.003039999999999999,0.002892889839446927,0.0031871101605530708,0.002886736702460292
60.6,0.0029390000000000015,0.002794396527358733,0.00308360347264127,0.0028037349056693594
60.800000000000004,0.0028475000000000015,0.002707460750046269,0.002987539249953734,0.0027231113779839443
61.0,0.0027620000000000023,0.0026236409398166316,0.002900359060183373,0.0026447984453042534
61.2,0.002681000000000003,0.002545864480040397,0.0028161355199596088,0.0025687303328012973
61.400000000000006,0.0026005000000000012,0.002469654144004339,0.0027313458559956633,0.0024948431133293677
61.6,0.0025410000000000003,0.0024137681542549623,0.0026682318457450383,0.0024230746569020283
61.800000000000004,0.0024615000000000006,0.0023355533272495757,0.0025874466727504254,0.0023533645811055007
62.0,0.0023890000000000014,0.002266744847785131,0.0025112551522148718,0.0022856542023232786
62.2,0.002322500000000002,0.0022037915255018943,0.00244120847449811,0.002219886487645758
62.400000000000006,0.0022820000000000015,0.0021642723610135204,0.0023997276389864826,0.00215600600850104
62.6,0.002205500000000001,0.0020908293063819374,0.0023201706936180643,0.002093958906262185
62.800000000000004,0.0021250000000000015,0.002013811175488331,0.002236188824511672,0.0020336928416680305
63.0,0.002060000000000002,0.0019504555571871268,0.0021695444428128773,0.001975156953133452
63.2,0.0019955000000000025,0.0018889826277175275,0.0021020173722824777,0.001918301816649845
63.400000000000006,0.0019350000000000005,0.0018305345521592833,0.002039465447840718,0.0018630794057042433
63.6,0.0018675000000000013,0.0017663495011517472,0.0019686504988482554,0.0018094430524799802
63.800000000000004,0.001805000000000001,0.001707560941528202,0.0019024390584718,0.0017573474102497498
64.0,0.0017480000000000013,0.001654050618713519,0.0018419493812864836,0.0017067484168719201
64.2,0.0017040000000000009,0.0016130318620151724,0.0017949681379848294,0.001657603259300887
64.4,0.0016645000000000015,0.0015748075619772955,0.0017541924380227074,0.0016098703390223582
64.60000000000001,0.001619000000000001,0.0015326883412806762,0.001705311658719326,0.0015635092383243542
64.8,0.001568500000000001,0.0014846435964957132,0.001652356403504289,0.0015184806873147934
65.0,0.0015250000000000007,0.0014427889134583977,0.0016072110865416038,0.0014747465315964655
65.2,0.0014800000000000004,0.0013994305097258255,0.0015605694902741754,0.001432269700510278
65.4,0.0014450000000000005,0.0013652012066982246,0.0015247987933017764,0.0013910141758575446
65.60000000000001,0.001402500000000001,0.0013250916410260508,0.001479908358973951,0.0013509449616344105
65.8,0.0013600000000000007,0.001284540212870296,0.0014354597871297054,0.0013120280614768594
66.0,0.0013220000000000011,0.0012470447924755464,0.0013969552075244558,0.0012742304463841977
