n,media,ic_low,ic_high
424,0.8916533018867915,0.8899651195187144,0.8933414842548686
425,0.8916094117647049,0.8899230096369249,0.8932958138924848
426,0.8916267605633793,0.8899439875727891,0.8933095335539695
427,0.89167213114754,0.8899909480729093,0.8933533142221706
428,0.8917359813084101,0.890054053305314,0.8934179093115063
429,0.8917365967365957,0.8900586045992452,0.8934145888739461
430,0.8917999999999989,0.8901212937870377,0.8934787062129601
431,0.8917958236658922,0.8901210077947903,0.893470639536994
432,0.8918379629629619,0.8901649879737144,0.8935109379522095
433,0.8918706697459574,0.8902003363167074,0.8935410031752075
434,0.8918502304147454,0.8901832767972101,0.8935171840322808
435,0.8918413793103437,0.8901781819437189,0.8935045766769685
436,0.8918119266055035,0.8901515495668005,0.8934723036442064
437,0.891832951945079,0.8901758740166129,0.8934900298735452
438,0.8917557077625561,0.8900954721663837,0.8934159433587284
439,0.8917699316628692,0.8901132568591571,0.8934266064665813
440,0.8917613636363626,0.8901083829466643,0.8934143443260609
441,0.8917482993197269,0.8900988816458312,0.8933977169936226
442,0.8917601809954742,0.8901143438893387,0.8934060181016096
443,0.8917674943566581,0.8901253239817638,0.8934096647315525
444,0.8918423423423414,0.8901972947329972,0.8934873899516855
445,0.8918449438202236,0.8902035992738532,0.893486288366594
446,0.8917892376681604,0.8901479320800456,0.8934305432562752
447,0.8917561521252787,0.8901172421076071,0.8933950621429503
448,0.8917678571428561,0.8901324576581998,0.8934032566275124
449,0.8917683741648097,0.8901366306322075,0.8934001176974119
450,0.8916866666666657,0.8900506635807688,0.8933226697525627
451,0.8917117516629702,0.8900786456641483,0.8933448576617922
452,0.8917256637168133,0.8900959551807767,0.8933553722528499
453,0.8917439293598225,0.890117435918537,0.893370422801108
454,0.8917995594713647,0.8901729840585564,0.893426134884173
455,0.8918285714285704,0.8902045832914722,0.8934525595656686
456,0.8918070175438586,0.8901860507000191,0.8934279843876981
457,0.8917789934354476,0.8901606495823164,0.8933973372885788
458,0.8917947598253265,0.8901796655242904,0.8934098541263626
459,0.8917385620915023,0.8901232200970778,0.8933539040859267
460,0.8917652173913033,0.8901525492042891,0.8933778855783175
461,0.8917765726681117,0.8901672610127713,0.8933858843234521
462,0.8917012987012978,0.8900886846819384,0.8933139127206572
463,0.8917062634989191,0.8900971158072761,0.8933154111905621
464,0.8917112068965508,0.8901055106638808,0.8933169031292209
465,0.8917440860215045,0.8901405534812096,0.8933476185617993
466,0.8918197424892694,0.8902127716874908,0.8934267132910481
467,0.8918179871520334,0.8902144663626557,0.8934215079414112
468,0.8918098290598281,0.8902096668816913,0.8934099912379648
469,0.8917867803837943,0.890189400351546,0.8933841604160426
470,0.891768085106382,0.89017369290121,0.8933624773115539
471,0.8918067940552007,0.890213982092302,0.8933996060180994
472,0.8918495762711854,0.8902579295109546,0.8934412230314163
473,0.8918181818181808,0.890228714688283,0.8934076489480787
474,0.8918649789029526,0.8902762138608848,0.8934537439450203
475,0.8918421052631568,0.8902560601130581,0.8934281504132554
476,0.8918550420168057,0.8902721368014828,0.8934379472321285
477,0.8918700209643595,0.890290171974326,0.893449869954393
478,0.8918347280334717,0.8902566715273756,0.8934127845395679
479,0.8918058455114812,0.8902300729950646,0.8933816180278978
480,0.8917916666666656,0.8902189419798702,0.8933643913534611
481,0.8917151767151756,0.8901385533237827,0.8932918001065686
482,0.8917551867219907,0.8901798831019596,0.8933304903420218
483,0.891776397515527,0.890203814638454,0.8933489803925999
484,0.8918243801652883,0.8902522284638067,0.8933965318667699
485,0.8918762886597927,0.8903040781945015,0.893448499125084
486,0.8919012345679002,0.8903315050992112,0.8934709640365891
