rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
300,"4003,300",2,0.002,2,2.151376720713826,3.3433766245013077,3,1,1.0
301,"4003,301",892,0.892,232,21.607759335820113,69.72684617725051,1783,6,6.0
302,"4003,302",888,0.888,254,26.377596529672633,63.1246448311422,1775,2,2.0
303,"4003,303",911,0.911,249,24.745596574602946,85.07809903846385,1821,1,1.0
304,"4003,304",888,0.888,233,19.53430209544661,68.11974765781308,1775,4,4.0
305,"4003,305",895,0.895,252,22.77542595267243,57.802098338004626,1789,2,2.0
306,"4003,306",887,0.887,294,24.636565478661613,64.99756359274363,1773,3,3.0
307,"4003,307",1,0.001,1,0.0,1.367857959088904,1,0,0.0
308,"4003,308",884,0.884,224,28.20013083844503,71.6718483897167,1767,6,6.0
309,"4003,309",2,0.002,2,0.5647324709382161,3.186700560733769,3,1,1.0
310,"4003,310",897,0.897,239,28.209955903657445,81.83026787593326,1793,2,2.0
311,"4003,311",889,0.889,228,24.042863447434645,81.77585638925146,1777,7,7.0
312,"4003,312",1,0.001,1,0.0,4.840409023807282,1,0,0.0
313,"4003,313",900,0.9,207,30.4753394446167,76.60033387152569,1799,1,1.0
314,"4003,314",910,0.91,263,28.509164986131008,75.02255096566181,1819,2,2.0
315,"4003,315",876,0.876,235,24.077248047956424,66.49298783590261,1751,3,3.0
316,"4003,316",879,0.879,239,20.158927870370153,67.99015990735836,1757,3,3.0
317,"4003,317",889,0.889,264,22.260366025384194,57.50635257409098,1777,4,4.0
318,"4003,318",903,0.903,253,29.885720916723667,62.847685908609506,1805,2,2.0
319,"4003,319",862,0.862,215,27.026936734996813,84.17041634774026,1723,4,4.0
320,"4003,320",2,0.002,2,0.4337514888921028,3.58398247710595,3,1,1.0
321,"4003,321",893,0.893,276,28.53832702286143,62.49153032245955,1785,2,2.0
322,"4003,322",871,0.871,232,39.21941720744741,70.23597757378676,1741,1,1.0
323,"4003,323",2,0.002,2,5.7379421820813485,10.176533195114644,3,1,1.0
324,"4003,324",1,0.001,1,0.0,0.8093298426557176,1,0,0.0
325,"4003,325",919,0.919,264,20.79040528151324,69.41216553623725,1837,2,2.0
326,"4003,326",848,0.848,215,22.617531768920397,74.51823549704855,1695,3,3.0
327,"4003,327",1,0.001,1,0.0,6.747390686001889,1,0,0.0
328,"4003,328",3,0.003,3,3.385844900520539,5.520944386385807,5,2,2.0
329,"4003,329",897,0.897,266,22.386107818069114,66.0717595040432,1793,2,2.0
330,"4003,330",1,0.001,1,0.0,2.7822705105750076,1,0,0.0
331,"4003,331",2,0.002,2,2.683895634890956,6.908553537868658,3,1,1.0
332,"4003,332",916,0.916,240,23.64061676350644,67.42781887246664,1831,6,6.0
333,"4003,333",894,0.894,237,22.648529055191396,78.63291420301836,1787,4,4.0
334,"4003,334",888,0.888,224,20.519828434334357,81.73877972896902,1775,2,2.0
335,"4003,335",1,0.001,1,0.0,1.0455936682018345,1,0,0.0
336,"4003,336",891,0.891,206,27.7783624577681,110.39876618943771,1781,5,5.0
337,"4003,337",892,0.892,262,20.929612120406308,62.50973458172789,1783,3,3.0
338,"4003,338",890,0.89,215,25.22590851697859,69.86426529613946,1779,1,1.0
339,"4003,339",1,0.001,1,0.0,0.14691317551938168,1,0,0.0
340,"4003,340",866,0.866,208,27.760911447565658,83.53012765104026,1731,1,1.0
341,"4003,341",915,0.915,224,26.43916968753209,70.48392935936803,1829,3,3.0
342,"4003,342",893,0.893,230,26.582357246606364,65.42026384306044,1785,3,3.0
343,"4003,343",7,0.007,4,2.3752505982521956,7.474631861926032,13,3,3.0
