rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
275,"10014,275",986,0.986,406,19.666261324535586,51.679540684731826,1971,1,1.0
276,"10014,276",7,0.007,3,6.01565950510606,9.104489106424824,13,1,1.0
277,"10014,277",978,0.978,412,11.707133480401096,46.719349233397196,1955,1,1.0
278,"10014,278",981,0.981,381,19.066857612846167,52.385900645807595,1961,5,5.0
279,"10014,279",988,0.988,380,17.429583829002386,50.149235682505946,1975,4,4.0
280,"10014,280",976,0.976,416,13.715965061742278,44.15538220901584,1951,9,9.0
281,"10014,281",982,0.982,409,13.37669082061824,48.40207681941862,1963,4,4.0
282,"10014,282",1,0.001,1,0.0,0.8016972925614443,1,0,0.0
283,"10014,283",6,0.006,5,2.7552960805630073,5.143769835036235,11,3,3.0
284,"10014,284",987,0.987,379,15.309582054423574,68.19261104669567,1973,2,2.0
285,"10014,285",1,0.001,1,0.0,0.07312939863936847,1,0,0.0
286,"10014,286",1,0.001,1,0.0,1.2972159240816281,1,0,0.0
287,"10014,287",972,0.972,405,13.594562349479308,49.13110473115806,1943,6,6.0
288,"10014,288",983,0.983,440,13.907685015836622,56.43038602295985,1965,2,2.0
289,"10014,289",982,0.982,412,11.579374797068594,56.92651893840012,1963,4,4.0
290,"10014,290",990,0.99,419,18.087638060693532,52.23425026367399,1979,4,4.0
291,"10014,291",971,0.971,371,13.13405490163227,54.08292217637545,1941,2,2.0
292,"10014,292",967,0.967,416,13.042190486620356,44.99393087887301,1933,3,3.0
293,"10014,293",974,0.974,421,13.325083406209771,50.352691442443415,1947,5,5.0
294,"10014,294",989,0.989,451,13.086359992075467,43.17289255659977,1977,3,3.0
295,"10014,295",985,0.985,458,11.058611278281303,43.23180190578577,1969,9,9.0
296,"10014,296",986,0.986,431,14.717246265661874,52.33828050555666,1971,6,6.0
297,"10014,297",985,0.985,424,15.589773689978225,55.07627356619809,1969,4,4.0
298,"10014,298",981,0.981,415,12.454938953804906,97.77166049715821,1961,2,2.0
299,"10014,299",981,0.981,435,12.074758323165875,65.2817228983202,1961,8,8.0
300,"10014,300",982,0.982,387,18.18773451029427,47.54511151580822,1963,1,1.0
301,"10014,301",1,0.001,1,0.0,0.31998249665132833,1,0,0.0
302,"10014,302",981,0.981,424,13.103239323017313,50.76682352763006,1961,1,1.0
303,"10014,303",982,0.982,458,13.034890226979586,52.70004423929356,1963,1,1.0
304,"10014,304",987,0.987,464,14.345543137725189,65.36579324079295,1973,1,1.0
305,"10014,305",990,0.99,424,13.928922335005378,56.037281211520586,1979,5,5.0
306,"10014,306",2,0.002,2,0.04113985887592119,0.5479618326201308,3,1,1.0
307,"10014,307",986,0.986,455,14.922818238704599,58.14079786163677,1971,1,1.0
308,"10014,308",991,0.991,433,13.939285287043537,52.20737878714694,1981,9,9.0
309,"10014,309",1,0.001,1,0.0,0.9565038738441046,1,0,0.0
310,"10014,310",1,0.001,1,0.0,0.9963979185320395,1,0,0.0
311,"10014,311",979,0.979,395,15.777545343704688,53.86187232998088,1957,1,1.0
312,"10014,312",981,0.981,413,17.411591186218946,54.69069981603566,1961,1,1.0
313,"10014,313",974,0.974,376,16.676467903142402,46.12709234834972,1947,10,10.0
314,"10014,314",977,0.977,438,13.496267171899142,55.32752805346834,1953,3,3.0
315,"10014,315",2,0.002,2,0.18650381330882343,1.13414277268701,3,1,1.0
316,"10014,316",975,0.975,390,13.154104152871405,56.06686057630128,1949,10,10.0
317,"10014,317",978,0.978,441,9.632736393107379,42.8958890121515,1955,3,3.0
318,"10014,318",2,0.002,2,0.7190672486749139,1.4399782869770184,3,1,1.0
