rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
246,"2,246",1,0.001,1,0.0,0.3944538675001844,1,0,0.0
247,"2,247",347,0.347,37,62.85806285697936,118.36980741949522,693,4,4.0
248,"2,248",389,0.389,56,41.729926178195576,106.84485551828563,777,5,5.0
249,"2,249",1,0.001,1,0.0,0.6868993303319046,1,0,0.0
250,"2,250",2,0.002,2,2.264514315913365,2.764618021753214,3,1,1.0
251,"2,251",2,0.002,2,5.202938764106559,6.408806450860246,3,1,1.0
252,"2,252",1,0.001,1,0.0,0.8196066309955025,1,0,0.0
253,"2,253",1,0.001,1,0.0,5.905888309254725,1,0,0.0
254,"2,254",1,0.001,1,0.0,0.5494529490127034,1,0,0.0
255,"2,255",2,0.002,2,1.4344861940080231,6.45241243069176,3,1,1.0
256,"2,256",1,0.001,1,0.0,0.7866282123549732,1,0,0.0
257,"2,257",318,0.318,40,37.81296489077069,103.98758748979256,635,5,5.0
258,"2,258",345,0.345,62,38.22059227387125,113.56999938270891,689,1,1.0
259,"2,259",411,0.411,78,29.172554649579475,72.62915084277294,821,4,4.0
260,"2,260",391,0.391,51,39.44942434093867,97.32054894644787,781,3,3.0
261,"2,261",1,0.001,1,0.0,2.0905688964977776,1,0,0.0
262,"2,262",1,0.001,1,0.0,0.16595941087357946,1,0,0.0
263,"2,263",1,0.001,1,0.0,1.8555966819196104,1,0,0.0
264,"2,264",2,0.002,2,0.4095601555436768,2.3834509331151583,3,1,1.0
265,"2,265",1,0.001,1,0.0,5.792754448087422,1,0,0.0
266,"2,266",10,0.01,5,3.9148913301407324,15.636272448578428,19,2,2.0
267,"2,267",357,0.357,44,53.496229519393346,95.988192034999,713,3,3.0
268,"2,268",384,0.384,59,60.183391964058465,90.95169674199857,767,1,1.0
269,"2,269",2,0.002,2,1.968902235308205,8.556019617976272,3,1,1.0
270,"2,270",1,0.001,1,0.0,0.7395462711507722,1,0,0.0
271,"2,271",1,0.001,1,0.0,0.0837091761289002,1,0,0.0
272,"2,272",1,0.001,1,0.0,0.1695212528234116,1,0,0.0
273,"2,273",1,0.001,1,0.0,1.5084880405671246,1,0,0.0
274,"2,274",7,0.007,3,6.566105562139864,23.7250603495608,13,3,3.0
275,"2,275",2,0.002,2,0.919771586951419,1.6405127644841155,3,1,1.0
276,"2,276",1,0.001,1,0.0,1.3341818025264323,1,0,0.0
277,"2,277",403,0.403,82,24.55695636274939,77.29935241288909,805,7,7.0
278,"2,278",8,0.008,4,7.530728744408027,21.17589968959041,15,3,3.0
279,"2,279",1,0.001,1,0.0,1.4231712524879934,1,0,0.0
280,"2,280",1,0.001,1,0.0,1.8777801320118184,1,0,0.0
281,"2,281",1,0.001,1,0.0,2.7729042566412874,1,0,0.0
282,"2,282",1,0.001,1,0.0,1.1930276363065,1,0,0.0
283,"2,283",1,0.001,1,0.0,0.9612728735174365,1,0,0.0
284,"2,284",5,0.005,4,3.089449166295168,10.376175350734922,9,1,1.0
285,"2,285",1,0.001,1,0.0,0.22643034888625954,1,0,0.0
286,"2,286",2,0.002,2,0.3077231121055547,0.8935426890659577,3,1,1.0
287,"2,287",2,0.002,2,2.7135759192049083,5.93704127207057,3,1,1.0
288,"2,288",1,0.001,1,0.0,2.5504411373437352,1,0,0.0
289,"2,289",390,0.39,80,26.777452787218348,112.9584666578512,779,2,2.0
290,"2,290",1,0.001,1,0.0,5.366057420818167,1,0,0.0
291,"2,291",353,0.353,38,71.67971589971191,130.98650928637727,705,4,4.0
292,"2,292",1,0.001,1,0.0,0.1568670708245223,1,0,0.0
293,"2,293",9,0.009,4,2.3932932263771445,12.918799271220127,17,1,1.0
294,"2,294",351,0.351,75,35.881817228521804,80.72019493020133,701,6,6.0
295,"2,295",1,0.001,1,0.0,5.233004166295669,1,0,0.0
296,"2,296",1,0.001,1,0.0,1.1217700737240779,1,0,0.0
297,"2,297",4,0.004,3,1.7658496009691436,6.31919046828762,7,2,2.0
298,"2,298",310,0.31,52,57.47117466231381,91.96196053441487,619,6,6.0
299,"2,299",34,0.034,10,18.88772172306011,28.211407114671434,67,3,3.0
300,"2,300",359,0.359,56,49.86160366849937,86.91533876944632,717,7,7.0
301,"2,301",17,0.017,8,3.6914496766869864,16.501967497000845,33,1,1.0
302,"2,302",1,0.001,1,0.0,1.8577652052488687,1,0,0.0
303,"2,303",2,0.002,2,0.7140754775326857,3.639784762295984,3,1,1.0
304,"2,304",337,0.337,58,30.522064868345794,90.50230215092628,673,4,4.0
305,"2,305",394,0.394,87,29.711547874202733,84.52108851910364,787,3,3.0
306,"2,306",10,0.01,3,4.001753997455394,25.948423645479593,19,2,2.0
307,"2,307",1,0.001,1,0.0,0.49589005640703115,1,0,0.0
308,"2,308",1,0.001,1,0.0,0.2235875596150313,1,0,0.0
309,"2,309",406,0.406,62,42.16849805923011,98.33651280788231,811,2,2.0
310,"2,310",20,0.02,8,7.818733644643776,18.47307823602667,39,1,1.0
